Shop / Listing,Listing Age (Days),Total Views,Daily Views,Est. Sales,Price,Est. Revenue,Hearts
"ArtsCraftsLearning:PLR Kids eBooks, Stories | Timeless Kids Classic Stories Bundle | MRR, Private Label Rights Included | Mega Book Bundle Plus Digital Journal
Childrens Books, eBook Bundle, Printable Books, PLR eBooks, Digital Products, Digital Download, Ebook, PLR, Printable, PLR Digital Products, Digital Product, Kids Ebook Bundle, Master Resell Rights",275,3175,11.5,72,$18.24,"$1,313",153
"CateCreatesPrintable:Ebook Canva template, Ebook template, Workbook template, Course creator ebook, Ebook template Canva, Workbook template, Coaching worksheets
Ebook Canva template, Ebook template, Course creator ebook, Ebook template Canva, Coaching worksheets, Workbook template, Workbook templates, Pink ebook, Colorful ebook, pastel ebook, Coach ebook, Workbook Canva, Ebook cover",159,3715,23.4,93,$12.00,"$1,116",263
"thatceoglow:PLR Manifestation Bundle, Manifest Money Ebook, Done for You Digital Products Manifest Guide, Manifestation Planner, Gratitude Journal
Master Resell Rights, Private Label Rights, Passive Income, Digital Products Plr, Plr Canva Templates, done for you ebook, template bundle, Law Of Attraction, Manifestation Guide, Gratitude Journal, Digital Planner, Money Manifestation, Manifest Abundance",294,2608,8.9,59,$18.57,"$1,096",222
"foxidoxdesigns:Ebook Crochet Pattern Baby Looney Tunes 8in1 Bundle Amigurumi Patterns Pdf Instant Download
Instant download, Handmadetoys, Crochetpatterns, Tutorials, looney tunes, taz, EBOOK, BUNDLE, CROCHET PATTERN, amigurumi",233,3158,13.6,79,$13.65,"$1,078",279
"PRINTandSWEET:E-Book - ACLS Provider Manual 2020 Newest Edition (Please read item description before purchasing)
Acls, aha, cardiovascular, life support, cpr, bls, education, life saving, ebook, acls 2020, book, Digital, Digital download",599,1969,3.3,22,$48.50,"$1,067",28
"BlueDaisyDreamer:Rags to Rugs Ebook
Rag Rug, Handmade, Fabric, Toothbrush Rug, Amish Rug, rag rug ebook, upcycle fabric, oval rug, handmade decor, farmhouse decor, farmhouse rug, braided rug, rustic decor",2883,3799,1.3,95,$10.00,$950,118
"KatherineDream:50 FITNESS EBOOK Bundle, Coach Ebook Program, Health Wellness , Exercise, Personal Trainer, Gym, Health Motivating E-book, Workout Online
Fitness ebook, fitness e-book, fitness guide, gym ebook, workout program, fitness nutrition, gym woman training, women fitness, health ebook, health motivation, healthy lifestyle, workout ebook, fitness ebooks",46,5012,109,258,$3.41,$880,104
"GoodBookLibrary:500+ Children's Ebooks With RESELL Rights- PLR & KDP Resources-Attractive Bonuses
Children Books, Resell Rights, PLR, Digital Ebook, KDP",367,4240,11.6,218,$3.98,$868,223
"RosebudandCoCreative:62 Page Luxury Clients E-Book For Interior Designers Luxury Brand Positioning Luxury Digital Marketing Guide Strategies Lead Generation Tool
Interior Designer, Luxury Design, Luxury Clients EBook, Lead Generation, Email Templates, Finding Clients, Digital Marketing, Build Portfolio, Marketing Workbook, Luxury Marketing, Make More Money, Brand Positioning, Online Workbook",75,1712,22.8,23,$37.00,$851,114
"EyeCreateDigitally:PLR Notary Public eBook- Canva Pro Template- Done- For You- For Resale- White Label - eBook for Resell- - White label Template -Resale eBook
Notary Public, Notary Services, Notary Business, Starting Notary, Notary Public eBook, Resale Notary, Notary eBook Resell, Notary Public info, Notary ebook guide, Notary Public edu, Notary by state, PLR eBook, Canva Pro Template",730,1996,2.7,41,$20.00,$820,174
"DailyMojos:Ebook Template Canva | Coaching Course Creator, Lead Magnet Template | Workbook Template | Coaching Ebook, Canva Template, EDITABLE
ebook template canva, lead magnet template, workbook template, coaching template, marketing template, canva ebook template, blogger template, ebook template, course creator ebook, canva template, content planner",340,3822,11.2,197,$4.00,$788,195
"DIGITALNICEPRINT:Ebook Template Canva Digital e-book for Business Coach Workbook Template Aesthetic Ebook Course Creator Lead Magnet Template Pink Themed
ebook canva template, e-book template, workbook template, business plan, aesthetic ebook, ebook branding, ebook cover canva, DIY ebook template, coaching workbook, course creator, women ebook, e-guides, ebook images",263,5605,21.3,278,$2.64,$735,357
"SLEEPHONEY:PLR EBOOKS Manifestation & Abundance Bundle/250 Spiritual eBooks/Law of Attraction,Chakras,Healing/Money Manifestation/Manifesting Love.
law of attraction, stress relief, positive affirmation, mindfulness, third eye, reiki, ebook, MRR, abundance, money manifestation, manifestation, manifesting love, spiritual awakening",219,4228,19.3,139,$5.02,$698,262
"switzertemplates:Recipe Ebook Template Lead Magnet Template Gut health ebook Health coach ebook template Wellness ebook canva Ebook page layout food blogger
Ebook Template Canva, template for Coaches, Ebook template, handbook template, coaching ebook, Recipe Ebook, Lead Magnet Template, Gut health ebook, food blogger ebook, Health coach ebook, Wellness ebook canva, Ebook page layout, recipe book template",392,2787,7.1,143,$3.83,$548,201
"TheThriveSociety:MRR PLR eBook Mental Health, Mindfulness eBook Private Label Rights, Master Resell Rights, Done for You Lead Magnet Mindfulness Meditation
Done For You Ebook, Master Resell Rights, Mental Health Ebook, Private Label Rights, Canva Template, Coaching Templates, Brandable Ebook, mrr plr ebook, mindfulness guide, mindfulness ebook, plr meditation dfy, plr digital products, self help guide mrr",306,1986,6.5,65,$8.36,$543,191
"TheRichGirlsAcademy:Online Hair Business Ebook, PLR,  Hair business online ebook, Done For You, Hair Ebook, canva template, Beauty ebook, ebook template
PLR, plr ebook, hair ebook, hair template, ebook template, hair business, hair branding, hair manual, hair guide, hair vendor, hair, plr products, plr template",177,738,4.2,9,$44.42,$400,67
"OhSoSocialDesignCo:Colorful Book Template Canva - Ebook and Workbook Template - Ebook Creator - Lead Magnet - Course Template - Coaching Ebook - Pastel, GG02
lead magnet template, coaching template, freebie template, workbook template, canva template, online course, course creator, pricing guide, client onboarding, ebook design, client welcome, service guide, line sheet template",372,1376,3.7,34,$10.99,$374,134
"FLBooks:Tsum Tsum Amigurumi JAPANESE Ebook Mickey Minnie Characters and more
tsum, book, ebook, japanese, amigurumi, disney, pattern, tsum tsum, mickey, minnie, characters, crochet, doll",448,2109,4.7,69,$5.17,$357,90
"TheDigitalMediaCo:Holistic Wellness Ebook, INSTANT DOWNLOAD, Healthy Life Canva Template, Editable Life Coach Book, Printable E-book, Health Pro Lead Magnet
Ebook Template Canva, Holistic Health, Health And Wellness, Lead Magnet Template, Holistic Wellness, Nutrition Coach, Editable Template, Workbook Template, Digital Download, Canva Digital Ebooks, Done For You Content, Done For You Ebook, Yoga Ebook Template",123,1511,12.3,50,$6.50,$325,93
"LuxuryGraphxDesigns:PLR, Done For You, Makeup Marketing E-book, Digital Product, with E-book cover, template, makeup artist, lash tech, beauty template
PLR, Private Label Rights, Done For You, Ebook, MRR, Private Label, plr products, plr planner, plr template, mua, beauty template, makeup manual, makeup artist",314,949,3,31,$9.99,$310,65
"topresellrightsshop:PLR Ebook PLR Digital Product Master Resell Rights Faceless Digital Marketing PLR Templates Passive income Ebook Faceless instagram
Master Resell Rights, plr templates, plr digital products, mrr digital product, canva plr templates, plr products, mrr planner journal, digital marketing, passive income ebook, digital planner mrr, plr ebooks, make money online, faceless marketing",349,5419,15.5,279,$1.00,$279,280
"EniOken:Metal Mandalas ""Video to Ebook"" - Download PDF Tutorial Ebook
Eni Oken, PDF, Zentangle, Doodle, Pattern, ebook, zendoodle, tutorial, tangle patterns, Metal embossing, Embossing, Metal foil",1230,956,0.8,23,$12.00,$276,60
"MixoriaCreative:Photography course for beginners and professionals PDF, eBook on the basics of setting up a DSLR camera, includes Mrr/Plr
Guide to learning photography, Photographic software, Brand photo shoot template, Calendar for the photographer, guide for the photographer, DSLR Camera Guide, Camera manual, Equine photography model, Photo sheet, Hitpaw photo software, PLR photography course, Learn Photography Ebook, iPhone photography course",151,729,4.8,18,$11.50,$207,36
"PLRBusinessSolution:PLR Pet Care Ebook with Resell Rights, Guide to Pet Care, Animal Guide Wellness, Dog Cat Care Guide, Resell as Your Own, PLR Canva Template
plr canva template, plr resell rights, pet care planner, pet care ebook, pet care guide, animal ebook plr, dog and cat ebook, care instructions, animal training, animal lovers, pet health care, pet care journal, vet advice",326,607,1.9,15,$10.80,$162,42
"TeltonDigital:Stan Store Setup & Email Automation | eBook Guide | Success with Stan Store | DONE-FOR-YOU | Master Resell Rights + Private Label Rights
stan store, stan store guide, email automation, guide to stan store, sales funnel, passive income plr, setup stan store, resell rights ebooks, done for you, digital marketing, faceless marketing, plr digital products, master resell rights",351,692,2,22,$7.05,$155,87
"PLRBusinessSolution:Pet Recipe Ebook with PLR Resell Rights, Gourmet Pet Recipes, Homemade Pet Recipe, Cookbook for Dog and Cat, Pet Treats, Canva Template
plr canva template, plr resell rights, dog recipe book, pet nutrition ebook, pet dog cat recipe, healthy dog recipe, cat recipe ebook, dog recipe ebook, homemade dog recipe, pet treats ebook, gourmet pet recipe, pet recipe ebook, pet recipe book",318,548,1.7,13,$10.24,$133,45
"AmysTemplateTown:130 Spiritual Niche Digital Product Ideas eBook | Editable Canva Template with MRR & PLR Resell Rights | Lead Magnet for Wellness Marketing
Spirituality product, Manifestation guides, spiritual printables, Spiritual planners, Spiritual ebooks, Self-care printables, MRR spiritual ebook, PLR spiritual items, ebook to resell, spiritual mrr, spiritual bundle, mrr lead magnet, done for you ebook",109,1034,9.5,53,$2.50,$132,79
"PositivityPrintSE:Ebook Template with Resell Rights, Coaching Workbook PLR Editable eBook, Lead Magnet Template, Course Creator Template, Canva eBook Template
Lead Magnet Template, Courses Template, Ebook Guides, Course Template Plr, E-guides, Ebooks Template, Free Lead Magnet, Canva Ebooks Plr, Done for you ebooks, Canva Templates, Ebook Template Mrr, Passive Income Mrr, Digital Marketing",86,992,11.5,51,$2.49,$127,41
"TeltonDigital:Digital Marketing Mini Guide & Lead Magnet eBook | Guide to Understanding Master Resell Rights + Private Label Rights in Digital Marketing
digital marketing, mrr mini guide, mrr lead magnet, passive income, digital products, faceless marketing, plr digital products, mrr digital products, master resell rights, lead magnet ebook, mini guide ebook, marketing guide, digital guide",306,565,1.8,18,$7.05,$127,56
"DownsCraftDesign:This Braider Ebook offered the step-by-step instructions and tips to perfect your braiding skills and achieve salon-quality results at home.
Entrepreneur, Ebook, Hair Extension, TrainingGuide, Canva, Editable, Braided Hair, SideHustleidea",286,1242,4.3,23,$5.44,$125,58
"mynoxil:PLR Ebook PLR Digital Product Master Resell Rights Ebook Digital Marketing MRR Template Six Figure Business Playbook Resell rights
Plr Ebook, Plr Digital Product, Digital Wealth Ebook, Master Resell Right, Mrr Plr, Plr Mrr Products, Mrr Digital Products, White Lable Digital, Marketing Digital, Plr Content, Viral Marketing, Branding Plr, stories that sells",206,800,3.9,41,$2.50,$102,80
"SLEEPHONEY:PLR EBOOKS Beauty / 4 MRR Canva eBooks /Passive Income/Beauty Course/Wellness Guide/Lead Magnet/Digital Marketing
beauty secrets, beauty course, beauty blogger, natural skincare, wellness, ebook resell, lead magnet, ebook, MRR, passive income, master resell rights, digital marketing, etsy digital product",38,620,16.3,20,$5.07,$101,44
"DEBONUTRITION:Ebook printemps-été
ebook, cuisine, healthy, printemps, ete, diététique",754,258,0.3,5,$17.06,$85,2
"BonnickArt:600 Crochet Floral Pattern eBook Rose Sunflower Tulip Peony Lily Daisy Daffodil Hydrangea ForgetMeNot Lavender Anemone Camellia Freesia Cute
flowerbouquetcrochet, flowerbouquetpattern, flower crochetbundle, spring flowercrochet, mother flowercrochet, flower amigurumi, Grad flower crochet, mothers day crochet, 600 flower crochet, flower crochet ebook, bridal flowercrochet, weddingflowercrochet, birthdayflowercroche",29,309,10.7,7,$10.61,$74,30
"CelticPro:Canva EBook Editable Template, Canva Course WorkBook Template, How to Create EBook, Lead Magnet Design Template, Canva Coaching Template
Canva EBook, Editable Template, Canva Course, WorkBook Template, How to Create EBook, Lead Magnet, Design Template, Canva Coaching, EBook Template, 88 page book",54,564,10.4,29,$2.50,$72,46
"DongoDesign:PDF Schnittmuster Hoodie Donna mit E-Book Nähanleitung PDF File Schnittmuster
schnitt, schnittmuster, dongodesign, nähen, PDF, EBook, leger, hoodie, kapuzenpullover, kinderschnittmuster, donna, damen, leicht",3316,237,0.1,5,$13.53,$68,7
"HandcraftTraditions:Japanese Embroidery Stitches Pattern PDF Ebook, Embroidery Pattern PDF Ebook
embroidery magazine, embroidery pattern, embroidery ebook, pdf pattern, handcraft book, pdf magazine, pattern magazine, japanese embroidery, embroidery stitches, japanese stitches, modern embroidery",136,298,2.2,15,$3.90,$58,24
"DongoDesign:PDF Schnittmuster Tunika Jerseyengel mit E-Book Nähanleitung
dongodesign, leicht, schnitt, nähen, jersey, overlock, jerseyengel, PDF, EBook, shirt, Schnittmuster E-Book, große Größen, Übergröße",3316,193,0.1,4,$13.53,$54,4
"AffluentLadyBooks:How To Double Your Dollars Ebook. Learn how to do passive income and strategies to doubling your Money.
Dollar coins, Dollar hats, Dollar purple, Dollar trilogy hat, Dollar tree, Dollar general, Dollar bill, Dollarringmoissanite, Dollar book, Dollar ebook",149,109,0.7,1,$53.05,$53,7
"KittyhandmadeShop:kni37 - japanese knit and crochet ebook, knit and crochet Couple Scarf, hats, caps and bags, instant download or receive via email
crochet patterns, hand bag crochet, crochet ebook, knit ebook, japanese bag crochet, crochet bag pattern, japanese crochet, japanese knitting, knit hat ebook, knit scarf, knit scarfs, knit caps, knit patterns",1182,334,0.3,17,$2.51,$43,6
"creationsbyflorea:stellium: 2019 poetry compilation [e-book]
poetry, poems, ebook",1433,151,0.1,4,$9.00,$36,5
"mynoxil:PLR Ebook PLR Digital Product Master Resell Rights Faceless Digital Marketing PLR Templates Passive income Ebook Instagram Playbook Canva
Plr Ebook, Plr Digital Product, Digital Wealth Ebook, Master Resell Right, Mrr Plr, Plr Mrr Products, Mrr Digital Products, White Lable Digital, Marketing Digital, Plr Content, Viral Marketing, Branding Plr, stories that sells",212,331,1.6,17,$2.10,$36,44
"CADLUCX:Ebook : Sheet Metal Mastery - Expert Tips and Step-by-Step Instructions for Creative Metalworking
Sheet Metal Guide, Metalworking Skills, Metalworking Tips, Sheet Metal Design, Sheet Metal Crafts, Metalworking Ebook, Sheet Metal Mastery, Metal Techniques, Sheet Metal DIY, Precise Metalwork, Metal Fabrication, Advanced Metalwork, Metal Instruction",673,132,0.2,4,$8.55,$34,5
"BaddieBrandShop:PLR Ebook Cover Template, Ebook Cover Design, PLR Planner Cover Template, PLR Cover Template, Plr Template Cover, Ebook Template Canva
ebook template, ebook cover, ebook, plr ebook, ebook pdf, ebook mockup, plr template canva, ebook template canva, sell digital product, dfy digital products, plr ebook cover, planner cover templa, ebook cover template",129,159,1.2,8,$3.98,$32,25
"Bohdancraft:5 Embroidery designs Ebooks
ebook, embroidery, embroidery art, embroidery book, guide, hand embroidery, learn embroidery, embroidery designs, floral embroidery, embroidery pattern, Needlepoint pattern, Crewel",46,89,1.9,2,$15.00,$30,8
"DesignAndCrafty:Canva EBook Editable Template, Canva Course WorkBook Template, How to Create EBook, Lead Magnet Design Template, Canva Coaching Template
Canva EBook, Editable Template, Canva Course, WorkBook Template, How to Create EBook, Lead Magnet, Design Template, Canva Coaching, EBook Template, 88 page bookTemplate",55,162,2.9,8,$3.30,$26,14
"DigitalBoutiqueNZ:Master Resell Rights E-Book Template | Done For You Canva Template | Digital Product for Entrepreneurs | PLR & MRR Rights | Instant Download
Private Label Rights, Passive Income, Faceless Marketing, Digital Marketing, Master Resell Rights, Canva Ebook Template, Ebook Template Plr, Done For You Ebook, E-Book Template Plr, Plr Canva Templates, Digitales Marketing, Mrr Template Canva, Digital Download",84,109,1.3,3,$7.42,$22,11
"mynoxil:PLR Ebook PLR Digital Product Master Resell Rights Ebook Digital Marketing MRR Template Insta Growth Playbook Resell rights
Plr Ebook, Plr Digital Product, Digital Wealth Ebook, Master Resell Right, Mrr Plr, Plr Mrr Products, Mrr Digital Products, White Lable Digital, Marketing Digital, Plr Content, Viral Marketing, Branding Plr, insta growth",206,203,1,10,$2.10,$21,29
"GracefulKreationz:Canva Ebook Template, Editable Ebook Template, PLR Ebook Template, Course Creator Workbook Template, Lead Magnet Template, PLR MRR
lifecoach templates, social media leads, downloadable ebook, digital canva book, guide book template, small business brand, business coaching, email list creator, information e-book, blogger influencers, digital asset create, digitemplatables, edit and customize",21,70,3.3,2,$6.68,$13,4
"DigitalNookStudioCo:Ebook Template Canva Editable Lead Magnet Coaching Guide Book Course Creator Done for You Peach Aesthetic Workbook Worksheet Download
Ebook Template Canva, Workbook Template, Ebook Template, Course Template, Checklist Template, Brochure Template, Magazine Template, Ebook Cover, Coaching Templates, Canva Ebook Template, Lead Magnet Template, Ebook Design, Peach Aesthetic",66,43,0.7,1,$12.34,$12,3
"WildandWandering21:E-Book: Budget-Friendly Family Travel in Australia - Caravan Edition!
e-book, travel guide, travelling australia, caravan australia, big lap bible, trip in a van, caravan with kids, budget travel",368,57,0.2,1,$9.55,$10,1
"DigitalBoutiqueNZ:Beacons AI Guide: Step-by-Step eBook for Beginners | MRR PLR | Digital Store Setup | Monetisation Tips | Digital Marketing | Passive Income.
Master Resell Rights, Digital Marketing, Faceless Marketing, Mrr Beacons Ai, Passive Income, Plr Beacons Ai, Beacons Ai Ebook, Beacons Plr Guide, Rich Girl Era, Downloadable Guide, Faceless Digital, Plr Digital Products, Stan Store Plr",12,60,5,1,$9.20,$9,5
"PLRProductsCo:SELLING PRODUCTS, EBOOK Template, Mrr Digital Products, Digital Template, Resell Right, Plr Products, Private Label, Digital Downloads, Gift
Selling Products, Ebook Template, Mrr Digital Products, Digital Products, Digital Template, Master Resell Right, Customizable Ebook, Mrr Products, Plr Products, Resell Right, Digital Downloads, Gift For Her, Private Label",246,53,0.2,1,$8.15,$8,0
"CopertiniStudio:MRR plr limiting beliefs ebook, mrr plr coaching book, mrr plr coaching templates, master resell rights, done for you mrr bundle
Master Resell Right, Master Resell Rights, Ebook MRR, Private Label Rights, Digital Marketer, Coaching MRR PLR, Coaching Bundle, PLR MRR Reseller, PLR MRR Book, Limiting Beliefs PLR, Limiting Beliefs MRR, Lead Magnet Template, coaching funnel",59,44,0.7,1,$8.12,$8,3
"ARXZoneOfGrowth:Ideal Women for a Man eBook - The Kind of Women Men Regret Losing and How To Be One of Them | PDF ePUB Instant Download
women, man, dating, love, how to be a women, marriage, relationships, husband, wife, ebook, self help, book, romance",791,55,0.1,2,$3.99,$8,2
"NextLevelEbooks:ebook: How to Tell Your Own Success Story With Instagram
instagram, ebook, social media, digital download, instagram marketing, entrepreneurs, book, ebook pdf",1501,47,0,1,$5.00,$5,2
"eBooksByArjan:eBook: God's remedy for anxiety, finding peace in a world that's worried (47 pages)
ebook, ebooks, pdf, how to, book, books, guide, step by step, guides, god, remedy, anxiety, peace",1222,37,0,1,$4.70,$5,1
"BregeBeautiful:Unlocking Passive Income | Passive Income EBook | Stop Working - Start Living | Make Money While You Sleep | Multiple incomes
passive income, ebook, entrepreneur, financial freedom, finance, money, side hustle, business, business tips, income, digital, printable, revenue",552,25,0,1,$2.00,$2,3
"How To Create Panoramic Sugar Easter Eggs eBook
ebook, sugar egg directions, how to make, sugar egg diy, diy",1,0,0,0,$9.95,$0,0
"ElmAndFernPlanners:Digital eBook | PDF eBook | eBook Downloads | ebook template | ebook template cover | How to eBook | Digital Planner iPad | eBook PDF
ebook template, ebook template Canva, PDF ebook, ebook PDF, ebook download, Digital download, Instant download, How to ebook, Ebook downloads, Digital ebook, Digital planner 2022, 2022 digital planner, Digital planner ipad",1105,31,0,0,$11.54,$0,0
"VRNprintgiggles:Recharge Your Body E-book – Overcome Fatigue Naturally, Boost Energy and Reclaim Your Life – Wellness Guide Instant Download
fatigue relief ebook, recharge your body, natural energy tips, wellness guide, boost energy, holistic health, burnout recovery, self care download, mental health ebook, stress fatigue help, sleep energy tips, digital self help, mind body balance",1,0,0,0,$9.99,$0,0
"THEFAMILYEXPO:Shirts for Kids, E-Books, Gifts for Kids, Gifts for Parents, Gifts for Mom, Gifts for Teacher, Gifts for Student, Positive Vibes
Shirts for Kids, Gifts for Kids, Gifts for Parents, Gifts for Mom, Gifts for Teacher, Gifts for Student, Positive Vibes, E-books",405,0,0,0,$10.50,$0,0
"BeautyBarEvents:Travel Guide Ebook Editable Template
travel guide, travel template, travel ebook, ebook template, travel, travel canva, canva template, customize template, ebook, editable ebook, ebook sale",386,6,0,0,$8.99,$0,0
"InMotionDesignsCo:Designing An Effective Team ebook
team building, strong team, builda a better team, team culture, ebook, e book self help, e book team building",122,0,0,0,$4.00,$0,0
"ElevateWithDesigns:The Scam Spectrum eBook | Digital Guide to Modern Online Fraud & Scam Tactics | Instant Download PDF
scams, scam ebook, fraud prevention, digital ebook, scam education, internet scams, scam pdf, cyber safety, anti scams resource, online fraud tips, scam awareness",1,0,0,0,$2.24,$0,0
"SugarSwamp:Business Credit, Credit plr Ebook, Business Credit Editable Ebook, PLR, Ebook, Done For You, plr ebook template, Credit business ebook
Ebook, Done For You, Books, Template, business ebook, plr, business credit, credit, credit ebook, plr ebook, plr ebooks, credit plr, plr business",1,0,0,0,$5.00,$0,0
"InMotionDesignsCo:Inside Wireman Ebook : The Role of an Inside Wireman
electricial life, electrical ebook, electrical, code conmpliant",122,7,0.1,0,$14.00,$0,0
"SugarSwamp:Credit Repair Business PLR Ebook- Editable Canva Template | Done-for-You Credit Business Guide | Credit Repair Ebook, How to guide
Ebook, Done For You, Books, Template, business ebook, plr, business credit, credit, credit ebook, plr ebook, plr ebooks, credit plr, plr business",1,0,0,0,$5.00,$0,0
"KirstensGlitzAndGlam:She Dreams of Stars E-Book Cover, Alien Female astronaut, Bright Color e-book cover
Female E-book cover, Alien e-book cover, Sleeping astronaut, Blue alien ebook, pretty e-book covers",245,2,0,0,$40.00,$0,0
"dewdropsofcomfort:Paranormal Bookstagram Book Mockup Bundle Supernatural Romance eBook Flatlay Canva Template Author Social Media Instagram Print Cover Launch
bookstagram template, bookish canva tablet, indie launch blogger, writer supernatural, book mockup bundle, author social media, werewolf cover insta, dark romance 6x9 KDP, Instagram aesthetic, shapeshifter fantasy, romance shifter smut, paranormal paperback, mock ebook flatlay",15,20,1.3,0,$10.11,$0,2
"VRNprintgiggles:Overcome Anxiety, Fear, and Stress E-book – Faith-Based Guide for Peace and Confidence – One Step at a Time, You’ll Get There
anxiety relief ebook, christian self help, faith based healing, mental health guide, stress relief guide, overcome fear, overcome anxiety, emotional wellness, daily encouragement, spiritual healing, one step at a time, peaceful mindset, faith anxiety help",1,0,0,0,$7.99,$0,0
