Shop / Listing,Listing Age (Days),Total Views,Daily Views,Est. Sales,Price,Est. Revenue,Hearts
"AffirmationsDesigns:Minimalist Marriage Announcement Mobile Template, Elopement Announcement With Photo, We Got Married Instant Download, Editable, AD18
wedding announcement, we got married, we eloped, elopement, with photo, announcement, wedding invitation, template download, digital announcement, editable template, mobile announcement, mobile, canva",736,1931,2.6,63,$6.25,$394,92
"DigitallySweets:Bootleg Baseball Rap Tee Template Custom Photo Birthday Red Baseball 90s Bootleg rap design template Sports Rap T Editable Athlete Bootleg
tee bootleg shirt, athlete template, 2023 senior shirt, t shirt canva, Bootleg rap tee, canva bootleg rap, Rap designs, bootleg athlete, editable rap, 90s bootleg rap, sports rap shirt, baseball rap tee, baseball bootleg",411,2759,6.7,142,$2.49,$354,229
"MadeByMomandMe23:Newsletter Template and Monthly Calendars for the Entire Year, Classroom Bundle, Back to School, Editable Canva Template, Instant Download
Newsletter template, Back to School, Classroom Bundle, Instant Download, Teacher Printable, Monthly calendar, Editable Calendars, Canva Templates, Class newsletters, Open House Teachers, Parent communication, Classroom theme, teacher organization",252,961,3.8,21,$16.00,$336,46
"WorldOfTemplateStore:Butterfly Svg, 3D Butterfly Svg, Butterfly Template, Layered  Butterfly, Butterfly Clipart, Butterfly Wall Decor, Dxf, Png, Instant Download
DIY, Cricut, Silhouette, Cut Files, svg for cricut, 3d butterfly, 3d butterfly wall, butterfly svg, svg files for cricut, butterfly silhouette, layered butterfly, butterfly nursery, Butterfly Clipart",303,3539,11.7,182,$1.50,$273,291
"EvergreenAshDesigns:Printable Graduation Favor Sticker Template, Editable Sweet Ending To A New Beginning Minimal Graduate Round Gift Tag, Instant Download, #G1
printable graduation, graduate gift tag, graduation stickers, grad party favors, graduation labels, editable template, modern graduation, graduation cookies, sweet ending to, a new beginning, graduate treat tag, class of 2025, 2025 graduation",703,1136,1.6,58,$4.15,$241,55
"WickleCelebrations:Berry First Birthday Editable Canva Template, Berry Party Personalised Printable, Strawberry Birthday Party Favour Digital Colouring Page
digital download, first birthday, canva template, berry first birthday, strawberry, picnic, coloring page, coloring pages, strawberry birthday, colouring page, strawberry party, 1st birthday party, berry 1st birthday",452,2345,5.2,121,$1.92,$232,145
"FamiliarBoardGames:Blank Guess Who InDesign Template
template, guess who, board game, personalize, family history, InDesign, downloadable, printable, guess who board, InDesign File, InDesign template, family reunion games, create your own",648,2991,4.6,154,$1.50,$231,33
"StudioStrawberry:Cake Smash Mini Sessions Template, Canva, Photoshop, Cake smash mini session template, Cake Smash Mini Sessions, First Birthday, marketing
Mini session, session template, marketing board, photography, mini sessions, Template, Ink, Cake Smash, Cakesmash, Cake, Smash, Cake smash minis, First birthday",1468,1081,0.7,35,$6.25,$219,81
"TiPapillonPapeterie:Gabby's Dollhouse Mini Coloring Book Template, A4 Foldable Design, Printable Editable Template On Canva, Custom Colouring Book, Party Favors
Instant Download, Birthday Printables, Party Printables, Kids Coloring Sheet, Canva Template, Birthday Favours, Mini coloring book, Mini Colouring, Party Favors, Gabbys Dollhouse, Gabby Theme, Gabby Birthday, Gabby Party",88,1055,12,54,$3.98,$215,61
"CreativeTemplatesCC:Mother's Day  Photo Booth Template  PSD, PNG, Easy 100% Editable Files 2X6 Free 4X6
Photo booth, photo booth template, photoshop template, Mothers Day, Mothers Day Template, Mom photo booth, Moms day, Mothers day gift, Mom, Gift for mom, Mothers day card, Moms Party, Moms gift",1086,582,0.5,14,$14.99,$210,21
"OnPointBanners:CUSTOM Backdrop/Step&Repeat design templates **FAST SERVICE**
Custom backdrop, backdrop template, step and repeat, backdrops, custom repeat, fast service, repeat logos, templates, logo temapltes, backdrop events, custom template, print ready artwork, print ready",1389,1732,1.2,41,$5.00,$205,32
"WorldOfTemplateStore:Arch Svg Bundle, Arch Wedding Invitation Template, Boho Chiara Arch Svg, Arch Sign Svg, Arch Shape Svg, Arch Invite, DIY, Instant Download
DIY, Cricut, Silhouette, arch rainbow, arch sign, laser cut files, svg files for cricut, invitation template, wedding arches, wedding sign svg, arch wedding, boho arch, Arch Shape",185,1976,10.7,101,$2.00,$202,133
"BoltikStudio:Thank You Card Template, Small Business Branding, Retro Design, Thank you for your order, Packaging Insert Note, Printable Thank You Cards
Small Business, Thank You Card, order insert, Packaging Insert, Etsy Shop Thank You, Customer Thank You, Business Template, Seller Store Card, Thank You Note, Canva Template, cupon card template, Retro Design, Groovy branding",1082,989,0.9,32,$5.50,$176,84
"ShopEmJStudio:Matchbox Martini Template for Wedding Matches A Tini Bit Older Custom Party Favor for Bachelorette Birthday Gift for Friend Easy Download
a tini bit older, matchbox template, custom matchbox, matchbook, wedding favors, party favors, bachelorette theme, bridal shower, birthday gifts, martini, martini party, match, personalized gift",140,843,6,43,$4.00,$172,52
"AndraAcuityTemplates:Price List Template Scan To Pay Sign Template QR Code Sign Nail Salon Business Price List Nail Tech Payment Sign Editable Canva Template
price list, price list template, price list canva, price list editable, price guide template, nail price list, salon price list, price list flyer, scan to pay, scan to pay sign, scan to pay template, nail booking flyer, nail price guide",125,806,6.4,26,$6.17,$160,43
"OccasionalMotto:Premium Hardback Save the Date Photo Magnet for Wedding | Free Envelopes Included | 2.5x3.5 in | Occasional Motto Premium Magnet Invitations
Occasional Motto, Save the Date, Wedding Magnet, Premium Magnet, Custom Save Date, Durable Magnet, Wedding Announce, Elegant Magnet, Unique Invites, Photo Invites, Wedding Card, photo magnets, save the date magnet",304,552,1.8,18,$7.00,$126,5
"DragonLaserCut:Laser cut Svg Template Personalized Office Desk Organizer 3mm 3D model Wood Office Desk SVG bundle Vector files Dxf Eps Pdf Png Pdf cnc
cnc file, svg template, svg files, laser cut file, cnc router files, cnc laser files, vector file, laserr template, files for laser, model cnc, Desk Organizer cnc, Organizer laser cut, Organizer svg",333,503,1.5,25,$4.70,$118,32
"HappyPaperMoments:Blue and Silver Folded Wedding Program Template, Booklet Wedding Program, Bifold Wedding Program, Brochure Program, Blue Agate, Editable
wedding program, folded program, ceremony program, program of wedding, reception program, program bifold, program folded, program booklet, program template, program blue silver, wedding blue, wedding template, program printable",1750,385,0.2,12,$9.50,$114,15
"AllisonKDesignStudio:Bach That Ass Up Bachelorette Party Invite Template. Neon Bachelorette Party Invitation Template. Bach That Ass Up Bachelorette Itinerary
neon bachelorette, bach that ass up, bachelorette party, bachelorette invite, bachelorette, itinerary template, digital invite, scottsdale itinerary, before the veil, black and pink, bright bachelorette, vegas bachelorette, neon invite",751,360,0.5,11,$9.99,$110,10
"IoncreativaStudio:Electronic Baptism Invitation Template, Greenery Baptism Invite, Christening Evite, White Cross Greenery, Digital Baptism Phone Invite #BP36
baptism evite, eucalyptus baptism, greenery baptism, baptism invite, baptism text, christening invite, baptism invitation, baptism template, diy baptism, electronic invite, text invitation, digital invite, invitation template",283,321,1.1,8,$11.86,$95,13
"WorldOfTemplateShop:Button Pin Template BUNDLE, Button Pin Svg, Button Pin Blank, Sublimation Button Pin Template, Badge Circle Labels, DIY, png, Canva Editable
DIY, drag and drop Canva, Canva Editable, Cricut, Silhouette, Blank Template, Sublimation Template, Button Pin Template, Button Pin Svg, Button Pin Blank, Badge Circle Labels, pinback button, badge button pin",20,871,43.6,44,$2.00,$88,50
"CottonWillowDesignCo:Ivory Floral Envelope Liner Wedding Template Instant Download, Fine Art Digital Wedding Template, Printable Envelope Liner Invitations
Envelope Liner DIY, Elegant Greenery, Envelope Liners A7, a7 envelope liner, moody floral liner, Invitation liners, Printable Liner, Fine Art Digital, Wedding Template, Instant Download, Template download, Liner Wedding, Ivory Floral",41,343,8.4,8,$10.00,$80,34
"EvergreenAshDesigns:Graduation Popcorn Wrapper Template, Printable Thanks For Popping By Microwave Popcorn Wrap, Editable Grad Popcorn Favors, Instant Download
editable template, printable wrapper, personalized popcorn, popcorn label, popping by gift tag, popcorn sleeve, popcorn favors, graduation popcorn, grad party popcorn, college graduation, grad party decor, high school graduate, class of 2025",1768,350,0.2,18,$4.15,$75,11
"DreamDigitalbyLisa:30th Birthday Invitation Editable Template 30th Invite Black Invitation Elegant for Him or Her Thirty Instant Printable Electronic Invite
30th birthday invite, editable template, black invitation, elegant for him her, thirty birthday, electronic invite, printable invitation, birthday template, digital download, diy template, black white invite, digital party invite, edit at home invite",402,214,0.5,7,$8.62,$60,9
"LuxeAmore:Loyalty Card Template, Printable Loyalty Card, Editable Template, Business Rewards Card, Client Loyalty Card, Salon Loyalty Card
editable template, small business, business branding, rewards card, business rewards, business card, loyalty card, printable loyalty, loyalty template, client loyalty card, salon loyalty card, editable loyalty, business loyalty",1194,208,0.2,6,$8.29,$50,16
"BusinessChicDesigns:Photography Pricing Guide Template | Photo Studio Pricing Guide Canva Template | Photographer Price List Template | Minimalist Rate Card
pricing guide, photography template, photo price list, photo price guide, pricing template, price Canva template, rate card, price list template, pricing Canva, photo studio pricing, photographer price, price list, Canva template",670,272,0.4,14,$3.41,$48,15
"DigiiMe:Blind Box Template, Custom Gift Box SVG, PDF, Printable gift for birthday, gift for him, gift for her, POP Mart Style Box, Bottom Lock Box
couple gift, birthday gift, party favor, blind box template, customized gift, blank template, diy craft template, gift for him, pop mart style box, packaging templates, anniversary gift, svg template, best seller",104,180,1.7,5,$8.01,$40,9
"shoprunningfox:Downloadable Floral NUMBER 3 Stencil and template for beading or embroidery beadwork
florals, floral stencils, stencils, flower stencils, beading, beaded earrings, templates, how to bead",43,217,5,11,$3.61,$40,6
"CreatifyPro:Bleach Effect Distressed Edge Template Bundle, Add Pictures Photos Design, Photo Collage, Photo Drag and Drop, runge Distressed Bleach Brush
add photo image Tee, bleach bundle png, bleach effect png, bleach sublimation, brush stroke png svg, canva distressed png, canva frame template, canva frames bundle, create own png shirt, design your own, distressed frames, easy to use design, photo frames Tshirt",67,415,6.2,21,$1.81,$38,29
"CustomOnDemands:Bootleg Canva Baseball Editable Templates, Player Picture Name Personalized Baseball Designs, Easy to use custom photo Shirt design Template
Canva template, easy to use, custom sports design, editable designs, team name number, baseball templates, baseball gift, baseball birthday, baseball lover shirt, baseball mom gifts, customized baseball, bootleg png, player pictures",29,138,4.8,7,$3.99,$28,14
"NectarandBumble:Printable Galentine's Day Wine Label Template, Editable Wine Bottle Label, Girl's Brunch Table Decor, Canva, Wavy, NB12
galentines party, instant download, galentines brunch, invitation template, valentines day party, canva template, galentines decor, retro theme, wave border, brunch menu, wine bottle label, editable wine label, galentines gifts",492,109,0.2,3,$9.05,$27,5
"ProBizTemplates:Final Warning Before Termination Letter Template, Last Warning Notice, Employee Termination Warning, Final Disciplinary Notice Template
Final Warning, Termination Notice, Last Warning, Disciplinary Notice, Employee Warning, Termination Warning, Consequences, Performance Issues, Employment Warning, Final Notice, Termination Process, Employee PIP, Employee Work Review",270,205,0.8,10,$2.70,$27,5
"FreshMintBySouk:Eid Mubarak mug sublimation, 11oz Mug Template, Eid Mubarak sublimation PNG, Eid Mubarak Tumbler, 11 oz Full Wrap mug sublimation, Eid PNG
crescent moon, ramadan, eid, mubarak, kareem, islamic, start with bismillah, 20 oz sublimation, islamic tumbler png, bismillah mug, ramadan mubarak mug, eid sublimation mug, eid sublimation",1132,132,0.1,6,$4.33,$26,19
"KinsleysKloset:Butterfly Door Hanger Template (Downloadable) -cut files Template -stencil- Door Hanger Template - Cut Template
door hanger template, wooden door hangers, wooden door hanger, cut your own, svg, dxf, eps, door hanger cut file, gift, butterfly, butterfly design, butterfly diy, butterfly template",1592,181,0.1,5,$5.00,$25,19
"SvgMarketSite:Instant Download Rhinestone Template Football, Go cowboys rhinestone svg for Cricut, cowboys Rhinestone football fan Svg Cut file
font rhinestone svg, football rhinestone, blessed rhinestone, birthday rhinestone, texas rhinestone svg, hope rhinestone svg, cowboys rhinestone, cheer mom rhinestone, senior rhinestone, juneteenth rhineston, mom rhinestone svg, patriotic rhinestone, cancer awareness svg",606,117,0.2,6,$3.99,$24,18
"PaperMinxPrintables:Pumpkin Chocolate Wrapper Printable, Candy Bar Wrapper Template, Chocolate Bar Template, Baby Shower Favor, Fall Baby Shower Chocolate Label
chocolate bar wrapp, chocolate wrapper, wrapper template, printable chocolate, candy bar wrapper, candy bar label, baby shower favors, editable chocolate, pumpkin baby shower, fall baby shower, pumpkin chocolate, fall chocolate label, bss85",975,145,0.1,4,$5.97,$24,9
"Anesska:Editable Melo Birthday Invitation. Melo Digital Birthday Template. Digital Editable Kitty Invitation Birthday, Invite Template
melo birthday invitation, kitty invitation birthday, girl invitation birthday, template invitation birthday, editable invitation girls, kitty birthday, melo invitation, invitation pink girls, birthday invitation pink melo",29,92,3.2,3,$7.80,$23,10
"BearriCute:Cute Color Swatch Chart Templates - Bold & Easy Coloring Practice Worksheets - Kawaii Color Swatch Charts for Coloring - Swatch Chart Set
bearricute, coloring pages, coloring book, cozy coloring pages, adult coloring pages, kids coloring pages, kawaii coloring page, coloring sheet, coloring sheet adult, cozy coloring sheet, color swatch charts, coloring printable, color templates",95,144,1.5,7,$3.25,$23,7
"SilverSixPress:Printable Wedding Program Template with Christmas Pine Crest, Editable Vintage Classic Order of Service, Digital Classic Ceremony Card
Printable Wedding, Templett Template, Instant Download, DIY Online Editable, Vintage Classic, Wedding Invitation, Custom Print, Wedding Program, Order of Service, Ceremony Card, Christmas Pine Crest, Xmas Winter Wedding, Evergreen Monogram",178,101,0.6,2,$11.37,$23,4
"CarminaCreativeArt:Soccer template birthday invitation CR7 and Messi editable in canva, soccer party, football theme birthday, Cristiano Ronaldo, Messi invite
messi invitation, cr7 invitation, soccer party, soccer birthday, template invitation, digital invitation, messi party, cr7 party, cristiano ronaldo, printable invitation, canva, soccer party theme, messi and cristiano",32,120,3.8,3,$7.50,$22,5
"PaperMinxPrintables:Citrus Thank You Card Template, Printable Thank You Card, Bright Floral Citrus Baby Shower Thank You Card, Oranges Citrus Flowers Pink Card
thank you card, baby shower thank, thank you baby, editable thank you, printable thank you, thank you template, thankyou card, thankyou template, citrus baby shower, citrus thank you, baby thank you, mc004, girl baby shower",403,104,0.3,3,$7.03,$21,13
"SabrasNook:INSTACART| EXCEL TEMPLATE | All in One | Monthly Income, Expense, Kilometer Tracker | Yearly Summary | Canadian Delivery Drivers | Finance
Excel Template, Income Tracker, Canadian Drivers, Expense Tracker, Mileage Tracker, All in One, Customizable, Monthly Tracker, Yearly Summary, Food delivery, Kilometer Tracker, Order Tracking, Instacart",330,71,0.2,2,$9.03,$18,0
"BloomingPaperInvites:Peony Wedding Menu Template | Pink Flowers Printable Menu Card | Editable Modern Peonies Dinner Menu
editable menu, wedding menu cards, printable menu, dinner menu, modern menu, bar menu template, wedding template, calligraphy wedding, diy wedding menu, menu card template, pink wedding, peony menu, pink Peonies menu",340,75,0.2,2,$7.90,$16,5
"zigzagANDdots:Set of 50 Maple Leaf Die Cut, Various Colors, Party Ideas, Confetti, Scrapbooking, Card Making
birthday party ideas, card making, scrapbooking, Maple leaf die cuts, Leaf diecuts, Leaf die cuts, Paper goods, leaf confetti, fall confetti, Thanksgiving diecuts, Leaf embellishments, Embellishments, Maple leaf",3815,73,0,2,$7.00,$14,10
"TrendyFoxStudio:Modern Price List Canva Template, Editable DIY Price Sheet, Printable Price Menu, Hair Stylist Price Sheet, Pricing Chart Sign - Alina
small business, diy price list, Business Price List, Price List, Printable Price List, Price List Template, Printable Price, Price Guide, Editable Price Chart, salon pricing, salon marketing, hair stylist price, beauty salon pricing",534,80,0.1,2,$6.99,$14,16
"Partytimein:Editable Blue 10th Birthday Invitation Template, Confetti Birthday Party Invite, Foil Balloon Boy Tenth Birthday Template Instant, B528
birthday invitation, editable invitation, invitation template, digital invitation, birthday dinner, surprise birthday, blue balloons, blue invitation, shades of blue, boys birthday, boy birthday, 10th birthday, Foil Balloon",71,45,0.6,1,$10.54,$11,6
