Shop / Listing,Listing Age (Days),Total Views,Daily Views,Est. Sales,Price,Est. Revenue,Hearts
"CognicHealth:Grounding Techniques Print, Anxiety and Stress Relief, Breathing Exercises, Calm Down Mental Health, CBT, Mindfulness (DIGITAL PRINTABLE)
anxiety, mindfulness, psychology, mental health, self-care, cbt, relaxation, wall decor, grounding technique, breathing exercises, therapy worksheets, stress relief, depression",1554,698,0.4,36,$3.97,$143,71
"InspirationalByPaula:Mandala by Numbers, printable mandalas, like paint by numbers but with mindful mandalas. Mandala coloring.
Mandala, Mandala by numbers, number mandala, mindfulness mandala, mandala coloring, color by numbers, printable mandala, printable coloring, mindful mandala, paint by number, mandala for stress, coloring by numbers, mandala printables",813,2971,3.7,153,$0.84,$128,109
"SleekDesignsCo:10 Shapes Breathing Exercises Posters & Flashcards | Mindful Breathing | Unique Minimalist Design | Printable PDF | Instant Digital Download
breathing exercise, wellness, mindfulness, mindful breathing, mental health, printable poster, coaching, wellness decor, therapy poster, calming corner, minimalist poster, minimalist wall art, wellness poster",431,1038,2.4,53,$2.09,$111,79
"BuddhaBabeWellness:Goal Setting Planner, Goal Tracker, Goal Setting Worksheet, Goal Spreadsheet, SMART Goals, Mindfulness, Mind Map Goals, Planner Printable
goal setting, goal planner, goal tracker, goal action plan, goal action planner, habit tracker, printable planner, mindfulness, mindfulness planner, daily planner, weekly planner, monthly planner, goal chart",397,303,0.8,10,$9.99,$100,15
"MyThrivingMind:Cortisol Management Therapy Worksheets for Reducing Cortisol and Stress Levels, Understanding the Stress Response & Utilising Mindfulness
cortisol detox, cortisol management, managing stress, stress and anxiety, stress resilience, mindfulness work, stress response, the stress cycle, cortisol worksheets, therapy worksheets, mindfulness practice, emotional regulation, therapist resources",93,378,4.1,12,$8.30,$100,30
"BohoBlissArt:Buddha If You Propose to Speak Ask Yourself PRINTABLE Wall Art Kindness DIGITAL Art Print Mindfulness Sign - Home Office Wall Decor
Self Help Gift, Mindfulness Quote, Printable Wall art, Buddha saying, graduation gift, for her birthday, teenagers kids, sign for child's rom, if you propose to, speak ask yourself, is it true necessary, kind Home school, Classroom sign",1127,642,0.6,33,$2.98,$98,2
"PapeleroPrints:500 Therapeutic Pattern Coloring Pages for Adult, KDP Interior, PDF and PNG Printable, Mindfulness Pattern Coloring, Stress Relief Coloring
art therapy coloring, kdp coloring pages, kdp adult coloring, mindful pattern, stress coloring book, stress free coloring, relaxing coloring, pattern coloring, therapeutic coloring, mindfulness coloring, abstract coloring, zentangle coloring, coloring book kdp",101,510,5,16,$5.30,$85,41
"HollywoodAromas:Very Demure Very Mindful Very Cutesy Candle | Trendy Gen Z Candle | Gift for him | Gift for her | Gift for friend | bff | Custom
soy wax, gift for him, very demure, very mindful, very cutesy, gen z, Tik, viral, Tok, funny, gag gift, birthday, comedy",245,170,0.7,3,$21.99,$66,10
"MomLifeCoach:Parenting Journal, Mindful Parenting, Mindfulness Journal Printable, Parenting Printable, Reflection Journal Prompts, Mom Personal Growth
journal prompts, reflection journal, emotional healing, journal pages pdf, parenting printables, journal for mom, mom guilt journal, empowering moms, mom journal, parenting journal, mindful parenting, parenting reflection, parenting worksheet",556,295,0.5,15,$4.00,$60,21
"MyVinylStoryDecor:Set Your Heart Buddha Wall Decal Quotes Inspirational Stickers Mindfulness Decor Spiritual Meditation Yoga Studio Decoration Home Decor
buddha wall decal, buddha quotes, buddha words, inspirational, wall decals, stickers, mindfulness decor, yoga studio, meditation quotes, thoughtful gift, contemporary, wall decor, positive wall",663,175,0.3,3,$16.97,$51,14
"KsanaKalpa:INHALE EXHALE wall art, mindful wall art, meditation print, calming wall art, indigo wall print
mindful wall art, inhale exhale, zen wall decor, meditative art, mindful art, calming, yoga studio decor, mindfulness, wellbeing, wall prints, self care wall art, mental health, breathe reminder",1447,214,0.1,7,$6.87,$48,49
"MomLifeCoach:Gratitude Kids Workbook Gratitude Journal for Kid Thankfulness Gratitude Activity Teaching Gratitude Children Workbook for Kid Mindfulness
Worksheet for Kid, Therapy kid, Children Book, Worksheets for Kids, Homeschool Printable, journal for kids, thankfulness kids, gratitude kids, gratitude activity, children workbook, kid mindfulness, gratitude jar, emotional developmen",635,223,0.4,7,$6.00,$42,10
"PixelatedStevie:Very Demure, Very Mindful, Very Cutesy Digital Download, Demure, Brat Summer Instant Download
trendy wall art, dorm decor, bar cart decor, wall art prints, printable art, bathroom print, dorm prints, retro wall decor, Very Mindful, Demure wall art, demure digital print, very demure wall art, blue wall art",238,235,1,7,$5.25,$37,0
"TheBlogCreative:Canva Template, Mindfulness Workbook Prompts, Editable Design, Lead Magnet, Coaching Business, Spiritual Growth, Daily Life Reflection
canva template, digital download, editable coaching, wellness ebook sale, page coach therapy, worksheet, mindfulness prompt, journaling self care, spiritual growth, mindset tool, reflection gratitude, journal coloring, printable planner",305,106,0.3,3,$7.58,$23,15
"ChanceForWhimsy:Mental Health Shirt, Wildflowers Shirt, Personal Growth, Eating Disorder, Anxiety, Mindfulness, Positive Quotes, Sobriety Shirt
mental health shirt, positive quotes, positive shirt, shirt for women, wildflowers shirt, you are enough tee, you matter shirt, eating disorder, anxiety shirt, anorexia shirt, sobriety shirt, bloom shirt, mindfulness shirt",249,56,0.2,1,$19.99,$20,6
"TrendyGiftSpot:Printable Breath Prayer Scripture Cards Christian Meditation Prayer Cards Faith Based Mindfulness Spiritual Gift for Women Prayer Board
printable prayers, breath prayers, breath prayer cards, scripture cards, christian prayer, faith mindfulness, faith based gift, spiritual gift women, psalms prayers, prayer board, scripture gifts, woman prayer gift, christian meditation",35,78,2.2,4,$3.50,$14,6
"ADCPArt:Geometric Patterns Coloring Book, Large Bold Pattern Coloring Pages, Repeat Pattern Mindfulness Coloring Sheets, Instant PDF Download
abstract coloring, relaxing patterns, geometric coloring, relaxing coloring, anti-stress coloring, intricate coloring, mindfulness patterns, stunning patterns, amazing patterns, tile coloring, Geometric Bookmarks, Cozy Patterns, comfy patterns",90,66,0.7,2,$5.91,$12,6
"khdigitaldesignsco:Weekly Mindfulness Journal Printable | Self Care Journal | Calm Mind Journal | Mindful Moments Journal | Mindfulness Practice Guided Journal
Mindfulness journal, wellness journal, self care journal, anxiety journal, journal prompts, manifesting journal, calm mind journal, mindful moments, mindfulness practice, guided journal, therapy journal, self love journal, mindful journal",692,62,0.1,3,$1.50,$4,4
"IvanasCreativeDesign:Mandala Color Pages | Mandala Coloring | Mindfulness Coloring | Coloring Mandalas For Adults
abstract coloring, anxiety coloring, anxiety pdf coloring, geometric activity, geometric coloring, stress coloring page, coloring therapy, mindfulness coloring, geometric color page, mandala coloring, mental health pdf, floral coloring page, coloring mandalas",599,48,0.1,2,$1.14,$2,0
"PleasingAromas:MINDFUL | Concentration | Mindfulness | Eucalyptus Scent | Mint Scent | Christian Candle | Inspirational | Handmade Soy Candle | Bible Verse
friend gift, self-care, party gifts, Soy wax candle, Natural, aromatherapy, Love Gift, Gold Tin, corporate gift, shower gifts, Mindful, Herbal Scents",892,19,0,0,$16.00,$0,1
"PastequeCo:Mindful Movement Collection 3-Pack / Claw Clip Set| Hair Clips Claw/ Hair Clip for thick hair / Cute Claw Clips / Hair Clips for Fine Hair/
Gift for her, Gift for girls, Hair Clip, Hair Claw, Thin Hair Clip, Thick Hair Clip, Claw Clip, Cute Claw Clip, Chic Hair Accessory, French Hair Clips, Bridal Gifts, Hair Ties, Bridal Party",546,42,0.1,0,$35.00,$0,1
"PrettyPaperOfBlue:Very Demure Very Mindful Decorative Tea Towel
towel, funny, tea, kitchen, decorative, home, gift, cat, merry Christmas, holiday, very demure, very mindful, TikTok",245,11,0,0,$9.99,$0,2
"BlossomHuesColoring:Affirmation Cards - Feminine Energy  | Printable Tracing pages, Coloring Books for Self-Care, Mindfulness Coloring pages | Digital Download
feminine energy, affirmation cards, coloring pages, tracing pages, self-care printables, digital download, self-love art, spiritual growth, relaxation coloring, artistic meditation, mindfulness activity, positive affirmation, affirmation coloring",148,0,0,0,$2.50,$0,0
"DigitalArtByBriana:Indigenous-Inspired Daily Practice Cards – 64 Printable Affirmations for Earth Connection, Spiritual Grounding & Mindful Living
growth mindset, mental health, spiritual guidance, positive affirmation, cultural affirmation, earth connection, Earth grounding, Nature connection, Mindful practice, Grounding rituals, Ancient wisdom, Spiritual growth, Mindful affirmations",4,16,4,0,$3.41,$0,2
"CareALotCreations:Twist Stretch Journal, Yoga Humor Notebook, Namaste Spiral Gift, Funny Yoga Journal, Yoga Lover Stationery, Stretch Pose Notebook, Mindful
Yoga Humor Notebook, Namaste Spiral Gift, Funny Yoga Journal, Mindful Yoga Humor, Yoga Gift For Her, Twist Yoga Spiral, Namaste Writing Pad, Spiral Yoga Journal, Yoga Life Notebook, Yoga Quotes Journal, Yoga Lover Journal, Twist Stretch Note, Yoga Stationery",124,0,0,0,$21.65,$0,0
"Mindfulness Master Turtle T-Shirt - Cute Turtle Meditation Shirt. Standing Turtle Yoga Tee.
mindful, turtle, yoga, unisex, cotton, zen, cute, turtlelover, lotus, lotusflower, men, women, meditation",1,0,0,0,$25.00,$0,0
"LittleEldorado:Gratitude Journal Digital Self care Gratitude Journal with Prompts for Wellness, Mindful Reflection Diary for Gratitude Journal Mindfulness
mental health, minimalist journal, daily gratitude, mindfulness journal, gratitude journal, self care journal, gratitude printable, Digital Journal, dream journal, Digital Planner, wellness journal, digital diary, reflection journal",245,8,0,0,$14.75,$0,0
"TheSixthStudioStore:Set of 2 prints JAPANESE wall art, mindful prints, digital download, japanese print, living room decor, printable art, thoughtful gifts
wall art, printable wall art, digital art, digital downloads, mindful wall art, living room art, colourful art print, japanese wabi sabi, wabi sabi art, japanese wall art, traditional japanese, gallery wall set, koi fish",245,20,0.1,0,$11.59,$0,0
"AnulilosBoutique:Very Mindful Very Demure Tote, Coquette Bow Canvas Bag, Library Book Tote, Tote for Work, So Demure Trending Gift for Her, Bookish Lunch Bag
Back To School Tote, Library Tote Bag, solid tote bag books, unisex tote bag, retro tote bag, work tote bag, Coquette Bow Bag, Very Mindful Demure, Cutesy Tote bag, i'm just a girl bag, girly preppy stuff, so demureee tote, trending tiktok",245,10,0,0,$21.99,$0,1
"ShopZousan:Yoga Boho Lotus T-Shirt, Meditation Shirt, Unisex Tee, Short Sleeve Top, Mindfulness Clothing, Spiritual Apparel
Yoga Boho, Lotus Tee, Unisex Shirt, Short Sleeve, Bohemian Top, Meditation Apparel, Spiritual Clothing, Relaxation Wear, Casual Tee, Mindfulness Gift, Yoga Lover, Boho Chic, Lotus Flower",152,0,0,0,$23.62,$0,0
"JandKDigitalProducts:Law of Attraction Manifestation Digital Journal, Mindfulness Journal, Self Improvement Planner, Gratitude Journal, Daily Reflection
manifestation, law of attraction, vision board, gratitude journal, vision board planner, digital manifesting, manifest planner, manifest printable, dream journal, goal planner, dream planner, mindfulness journal, goal tracker",245,4,0,0,$6.99,$0,0
"AHappyContentedLife:Happiness Workbook, Printable, Positive Mindset, Self Care Journal, Wellbeing Planner, Sleep Tracker, Gratitude, Mindfulness, Digital, Grey
gratitude journal, happiness workbook, self-care journal, wellbeing planner, sleep tracker, grey planner, hints and tips, life prompts, mental health, positive mindset, digital journal, printable journal, mindfulness planner",820,34,0,0,$11.94,$0,2
"SameOleGi:Self-Care Bingo | Wellness Bingo Printable | 20 Unique Cards | Mindfulness & Mental Health Game | Self-Love Health Tracker| Instant Download
self care bingo, self love bingo, mindfulness game, mental health game, wellness activity, printable tracker, habit tracker, self care challenge, daily wellness, personal growth, relaxation printable, self care printable, digital download",35,19,0.5,0,$3.33,$0,1
"CrystalClarityBtq:Green Moonstone Beaded Bracelets - 6mm Healing Gemstone Jewelry for Mindfulness & Balance, Natural Stone Gifts
mindfulness bracelet, natural stone gifts, 6mm bead bracelet, unique gemstone gift, boho beaded bracelet, gemstone bead gifts, eco-friendly gifts, green moonstone, balance bracelet, beaded gemstone, healing bracelet, mindfulness jewelry, 6mm beaded bracelet",135,0,0,0,$10.00,$0,0
"50 Printable Planning Templates Daily Weekly Monthly Organizers Mindful Productivity Kit Instant Download
Eco Productivity, Printable Planner, Productivity Kit, Daily Planner PDF, Weekly Planner Kit, Habit Tracker Pages, Digital Planning, Instant Download Kit, Sustainable Planner, Reusable Templates, Mindful Planning, Organization Tools, Eco Friendly Design",1,0,0,0,$9.90,$0,0
"JourneyingOn:Mindful Breathing Cards – Seasonal Breathwork Set for Calm, Focus, and Stress Relief. Use as a Relaxation and Self-Care Tool
relaxation exercises, stress management, deep breathing, self care, meditation, pranayama, inner peace, centering, mindfulness tools, grounding breathwork, relaxation gift, yoga breathing cards, wellness",1,0,0,0,$3.46,$0,0
"ChanceForWhimsy:Mental Health Shirt, Self Improvement Shirt, Personal Growth, Eating Disorder, Anxiety, Mindfulness, Therapist Shirt, Psychologist Shirt
depression shirt, inspirational shirt, mental awareness, mental health matter, mental health shirt, mindfulness shirt, mind health shirt, motivational shirt, therapist shirt, women mental health, eating disorders, eating disorder, anorexia",249,2,0,0,$19.99,$0,0
"GraceandCoco:Moody Baroque Peony Spiral Notebook, Gift For Her, Mindfulness Notebook, Manifesting Journal, Friendship Gift, Dreams Journal, Xmas Gift
Gift For Her, Mindfulness Notebook, Manifesting Journal, Friendship Gift, Dreams Notebook, Christmas Gift, Moody Baroque Flower, Spiral Notebook, Personal Journal, Christmas Gifts, Dusty Moody, Baroque Flowers, Xmas Gift",614,6,0,0,$12.78,$0,0
"MindfulmamaByLauren:Positive affirmation cards for mums, mindfulness cards, affirmation cards, therapy worksheets, therapy tools, positivity cards for mums
affirmation cards, positivity for mums, mindfulness cards, mindful mother, gift for mum, gift for mom, positivity cards, affirmations mum, therapy tools, therapy for mum, therapy worksheet, affirmation journals, mental health mum",614,27,0,0,$3.65,$0,3
"NMICBoutique:Inspirational Quote T-Shirt, Love is the Absence of Judgement, Motivational Gift, Unisex Tee, Mindfulness Apparel
Unisex T-shirt, Garment Dyed Tee, Inspirational Quote, Mindfulness Apparel, Casual Streetwear, Comfortable Clothing, Everyday Wear, Positive Vibes Shirt, Gift for Friends, T-shirt with Quote, Self Love Fashion, Spiritual Wear, Minimalist Tee",1,0,0,0,$22.77,$0,0
"Mindfulness Master Turtle T-Shirt - Cute Turtle Meditation Shirt. Sitting Turtle Yoga Tee.
mindful, turtle, yoga, unisex, cotton, zen, cute, turtlelover, lotus, lotusflower, men, women, meditation",1,0,0,0,$25.00,$0,0
"TheSixthStudioStore:KOI JAPANESE wall art, mindful prints, digital art print, digital download, japanese print, living room decor, printable art
wall art, printable wall art, digital art, digital downloads, mindful wall art, living room art, colourful art print, japanese kanji art, japanese wabi sabi, wabi sabi art, japanese wall art, traditional japanese, office decor",245,16,0.1,0,$6.36,$0,0
"AnulilosBoutique:Very Mindful Para Tote, Coquette Bow Canvas Bag, Very Demure Book Tote, Paraprofessional Tote for Work,Parapro Team Bags,Bookish Preppy Gift
Teacher Assistant, Back To School Tote, Library Tote Bag, solid tote bag books, unisex tote bag, retro tote bag, work tote bag, Coquette Bow Bag, Very Mindful Demure, Cutesy Tote bag, parapro teacher aide, paraprofessional bag, para tote bag",245,11,0,0,$21.99,$0,1
"CrystalClarityBtq:Yooperlite Beaded Bracelets - 8mm Natural Stones, Unique Gifts, Crystal Bracelets for Healing & Mindfulness
yooperlite bracelet, beaded crystal gift, healing crystal gift, mindfulness jewelry, 8mm bead bracelet, unique gemstone gift, handmade beaded gift, artisan bead jewelry, colorful yooperlite, gifts for her, spiritual jewelry, yoga bead bracelet, gemstone mindfulness",138,0,0,0,$6.00,$0,1
"CareALotCreations:Enjoy Every Moment Comfort Colors Shirt, Vintage Doodle Tee, Aesthetic Oversized Tee, Mindful Living Graphic Tee, Cottagecore Shirt
retro doodle tee, aesthetic oversized, comfy oversized tee, comfort colors shirt, cottagecore t-shirt, cozy boho shirt, mindful moment tee, enjoy life shirt, vintage aesthetic t, soft washed tshirt, earthy tone shirt, slow living tee, daily joy shirt",1,0,0,0,$21.65,$0,0
"GraceandCoco:Moody Baroque Flowers Notebook, Gift For Her, Personal Journal, Mindfulness Notebook, Manifesting Journal, Friendship Gift, Dreams Notebook
Gift For Her, Personal Journal, Mindfulness Notebook, Manifesting Journal, Friendship Gift, Dreams Notebook, Dusty Moody, Baroque Flowers, Spiral Notebook, Unique Art, Friendship Gifts, Baroque inspired, Moody Peony flowers",614,4,0,0,$12.78,$0,0
"MindfulmamaByLauren:Positive affirmation cards, mindfulness cards, affirmation cards, therapy worksheets, therapy tools, counselling tools, positive cards, boho
boho affirmations, women affirmations, mindfulness cards, boho cards, positivity cards, positivity boho, boho theme, boho gift, gift for women, positivity gift, mindfulness gift, mental health, gifts for mum",614,11,0,0,$3.65,$0,0
"GuidingTrueNorth:Marcus Aurelius Quote T-Shirt - Dwell on the Beauty of Life Shirt - Stoic Philosophy Tee-Ancient Wisdom Gift-Mindfulness and Gratitude Shirt
Philosophy shirt, Stoic philosophy, Life beauty tee, Stoicism top, Inspirational outfit, Self-improvement, Stargazing clothes, Philosopher gift, Self-reflection tee, Guiding North, Roman philosophy, Marcus Aurelius Tee, Mindfulness T-Shirt",36,15,0.4,0,$33.31,$0,1
"AudreyMerle:Ebook Digital Wellness Ebook 2024, Navigating Wellness in the Digital Age, Mindful living Guide, Healthy habits with Electronics
e book, ebook digital, digital download, ebook download, ebook pdf, wellness ebook, wellness digital, instant download, ebook instant, digital wellness, meditate wellness, ebook mindful, healthy lifestyle",368,6,0,0,$15.73,$0,0
